gene,avg_fpkm,class
Seita.5G419600,3.73216027778,1
Seita.5G421200,89.9016361111,1
Seita.5G422700,22.2711344444,1
Seita.5G426300,4.14872577778,1
Seita.5G426400,2.45610294444,1
Seita.5G427100,6.77875027778,1
Seita.5G427300,233.192955556,1
Seita.5G429300,12.4424405556,1
Seita.5G430500,1.077364,1
Seita.5G433700,2.21492588889,1
Seita.5G434500,1.67317202778,1
Seita.5G435900,1.10967922222,1
Seita.5G437100,27.0617861111,1
Seita.5G439400,116.544133333,1
Seita.5G439600,3.18997888889,1
Seita.5G440400,14.6324655556,1
Seita.5G441700,18.1368180556,1
Seita.5G442000,660.063222222,1
Seita.5G442200,48.5826972222,1
Seita.5G442500,16.2370905556,1
Seita.5G443200,1.41220738889,1
Seita.5G448000,33.9110616667,1
Seita.5G448500,26.3095213889,1
Seita.5G448900,20.6425688889,1
Seita.5G449400,1.22069230556,1
Seita.5G451500,19.8388847222,1
Seita.5G451800,1.24769530556,1
Seita.5G452200,1.09863372222,1
Seita.5G453200,9.22666861111,1
Seita.5G453300,4.21521016667,1
Seita.5G455000,5.36876833333,1
Seita.5G455600,5.1862555,1
Seita.5G455700,3.07907877778,1
Seita.5G456600,2.16651811111,1
Seita.5G456800,2.07869482778,1
Seita.5G457500,1.35338572222,1
Seita.5G459500,1.26983802778,1
Seita.5G461200,23.4357583333,1
Seita.5G461300,1.13937630556,1
Seita.5G461800,58.2556388889,1
Seita.5G462800,6.25718861111,1
Seita.5G463700,15.9479965833,1
Seita.5G463800,51.7679990833,1
Seita.5G467700,6.89584536111,1
Seita.5G468100,127.396633111,1
Seita.5G470800,2.27242630556,1
Seita.6G002000,4.29947527778,1
Seita.6G003000,48.4903472222,1
Seita.6G003900,20.1060752778,1
Seita.6G004000,12.34328,1
Seita.6G006600,7.43740138889,1
Seita.6G007800,1.12152699722,1
Seita.6G008200,20.2451413889,1
Seita.6G009300,1.141943,1
Seita.6G010300,8.05105361111,1
Seita.6G010400,5.56969430556,1
Seita.6G010600,11.1207094444,1
Seita.6G013700,8.26889566667,1
Seita.6G014300,1.27832386111,1
Seita.6G015300,3.2241905,1
Seita.6G015400,5.06987972222,1
Seita.6G016700,2.85276222222,1
Seita.6G017000,8.92807777778,1
Seita.6G017700,6.62385833333,1
Seita.6G018100,4.24612338889,1
Seita.6G018200,1.53634565833,1
Seita.6G020900,4.44565138889,1
Seita.6G021200,8.02264611111,1
Seita.6G022200,4.5087275,1
Seita.6G023700,35.5690675,1
Seita.6G026000,20.6918941667,1
Seita.6G026600,8.11501722222,1
Seita.6G028000,18.7040391667,1
Seita.6G029200,1.49228619444,1
Seita.6G029300,7.07727777778,1
Seita.6G030500,7.23654372222,1
Seita.6G035700,58.5050666667,1
Seita.6G035800,31.3406480556,1
Seita.6G039600,8.5410593,1
Seita.6G040000,25.16191,1
Seita.6G043100,1.66681705556,1
Seita.6G043200,15.3375208056,1
Seita.6G045900,3.92075488889,1
Seita.6G048800,4.81786308333,1
Seita.6G049300,1.98290575,1
Seita.6G052500,152.372527778,1
Seita.6G054100,2.20958486111,1
Seita.6G055300,1.28379241667,1
Seita.6G055700,53.3388230556,1
Seita.6G057300,23.5012394444,1
Seita.6G058200,45.0106138889,1
Seita.6G060000,162.056269444,1
Seita.6G060500,31.9855722222,1
Seita.6G062000,2.50231613889,1
Seita.6G065700,3.80743655556,1
Seita.6G067100,3.20705761111,1
Seita.6G067800,1.27391135556,1
Seita.6G068800,328.203138889,1
Seita.6G072100,3.28440916667,1
Seita.6G074300,1.05975377778,1
Seita.6G086300,1.72313958333,1
Seita.6G091900,3.34026305556,1
Seita.6G092300,18.6526991667,1
Seita.6G092400,4.70442352778,1
Seita.6G092500,11.0111252778,1
Seita.6G093700,4.59143669444,1
Seita.6G094800,43.6042138889,1
Seita.6G096800,7.35023227778,1
Seita.6G098200,2.76314427778,1
Seita.6G098700,12.2400419444,1
Seita.6G100500,2.71176870278,1
Seita.6G101400,1.26897594444,1
Seita.6G101600,3.304721,1
Seita.6G101700,4.12781944444,1
Seita.6G101900,20.1520391667,1
Seita.6G106500,10.1924219444,1
Seita.6G107900,2.93763944444,1
Seita.6G110100,1.06026136111,1
Seita.6G114400,1.55369208333,1
Seita.6G116200,3.81820861111,1
Seita.6G116300,11.0543719444,1
Seita.6G122300,1.32826025,1
Seita.6G122400,1.41762825,1
Seita.6G122700,1.46760202778,1
Seita.6G124800,1.60849408333,1
Seita.6G131100,9.377405,1
Seita.6G132000,2.46879291667,1
Seita.6G135000,78.9324869444,1
Seita.6G135500,355.673613889,1
Seita.6G135600,1.39685230556,1
Seita.6G137600,6.4533175,1
Seita.6G138300,11.2682125833,1
Seita.6G138700,2.75157872222,1
Seita.6G139200,3.07592505556,1
Seita.6G139300,3.12363555556,1
Seita.6G140300,1.17190561111,1
Seita.6G141000,9.30271027778,1
Seita.6G141600,38.5100444444,1
Seita.6G142800,1.92973719444,1
Seita.6G143800,6.95381397222,1
Seita.6G144900,1.13057933333,1
Seita.6G145300,3.79533833333,1
Seita.6G145600,1.64017588889,1
Seita.6G146600,2.76923166667,1
Seita.6G147400,1.91826193889,1
Seita.6G148100,147.926258333,1
Seita.6G151500,34.1516018056,1
Seita.6G154600,6.48059694444,1
Seita.6G158200,1.02107855278,1
Seita.6G158500,1785.67277778,1
Seita.6G159400,41.7139861111,1
Seita.6G163400,47.31175,1
Seita.6G164100,7.09458377778,1
Seita.6G165800,6.51175261111,1
Seita.6G166000,13.8639466667,1
Seita.6G167300,2.88651508333,1
Seita.6G167700,4.33495166667,1
Seita.6G168400,2.41764844444,1
Seita.6G170000,7.245365,1
Seita.6G170300,15.7068405556,1
Seita.6G170400,54.8962138889,1
Seita.6G171600,5.29060688889,1
Seita.6G172800,6.08522855556,1
Seita.6G174400,6.75164444444,1
Seita.6G174800,2.22945855556,1
Seita.6G175700,2.38412391667,1
Seita.6G176700,4.36685058333,1
Seita.6G179500,2.18475341667,1
Seita.6G179700,9.47067388889,1
Seita.6G181700,11.0552293889,1
Seita.6G181900,1.10722927778,1
Seita.6G182500,1.01489658333,1
Seita.6G182600,3.75847058333,1
Seita.6G182700,5.95894097222,1
Seita.6G183800,12.34152,1
Seita.6G183900,2.17396627778,1
Seita.6G185600,100.56125,1
Seita.6G186400,3.24505394444,1
Seita.6G186800,84.6798783333,1
Seita.6G189000,6.21111322222,1
Seita.6G190600,2.03496708333,1
Seita.6G196200,58.3267305556,1
Seita.6G198600,7.99732916667,1
Seita.6G200600,9.62402361111,1
Seita.6G200800,2.40469378333,1
Seita.6G204800,2.29196,1
Seita.6G205100,33.09929175,1
Seita.6G205300,6.36496833333,1
Seita.6G205600,1.36723625,1
Seita.6G209100,2.10655619444,1
Seita.6G210800,1.44830713889,1
Seita.6G211200,17.2002994444,1
Seita.6G212800,4.00684536111,1
Seita.6G212900,67.4766338889,1
Seita.6G214100,18.7915447222,1
Seita.6G214200,3.83201247222,1
Seita.6G217000,10.0440505556,1
Seita.6G217100,41.5705666667,1
Seita.6G221800,1.31562158333,1
Seita.6G221900,21.2947444444,1
Seita.6G222200,3.00149583333,1
Seita.6G222500,12.5375552778,1
Seita.6G222800,13.400345,1
Seita.6G225700,8.53260805556,1
Seita.6G226000,25.3583766667,1
Seita.6G226200,13.2556397222,1
Seita.6G227300,7.80150305556,1
Seita.6G227700,11.9261633333,1
Seita.6G227800,38.0477222222,1
Seita.6G229200,1.82156861111,1
Seita.6G232200,7.430325,1
Seita.6G233400,1.982749,1
Seita.6G233600,1.196093,1
Seita.6G234100,1.95796163889,1
Seita.6G234900,21.4657236111,1
Seita.6G235000,25.9715555556,1
Seita.6G236100,5.63533166667,1
Seita.6G237700,4.68864888889,1
Seita.6G238000,3.99816527778,1
Seita.6G238700,2.31089044444,1
Seita.6G240600,2.56192516667,1
Seita.6G241000,17.9323319722,1
Seita.6G242000,7.74048305556,1
Seita.6G242800,4.71190433333,1
Seita.6G250300,1.20266095,1
Seita.6G254200,3.05541694444,1
Seita.6G254800,3.00854108333,1
Seita.7G002000,10.8184819444,1
Seita.7G003400,3.89822888889,1
Seita.7G006000,1.98958330556,1
Seita.7G008800,36.2811544444,1
Seita.7G008900,85.4260235278,1
Seita.7G010700,2.1345,1
Seita.7G011500,23.3980166667,1
Seita.7G013200,10.1267175278,1
Seita.7G013300,1.35707182222,1
Seita.7G014700,6.97726425,1
Seita.7G015100,37.7238522222,1
Seita.7G017900,22.0920388889,1
Seita.7G018000,1.03276211111,1
Seita.7G021600,3.96356161111,1
Seita.7G023000,15.2060430556,1
Seita.7G024000,1.24110991667,1
Seita.7G025600,3.45042980556,1
Seita.7G027300,1.59681763889,1
Seita.7G029000,2.207702,1
Seita.7G029200,5.17811044444,1
Seita.7G032100,26.7773475,1
Seita.7G035300,3.83386066667,1
Seita.7G037300,2.80546833333,1
Seita.7G037900,1.45981284722,1
Seita.7G038000,9.669108,1
Seita.7G039100,21.0797019444,1
Seita.7G039500,1.3212695,1
Seita.7G039700,7.41398805556,1
Seita.7G042200,1.55680130556,1
Seita.7G043000,20.1139611111,1
Seita.7G043100,1.50448466667,1
Seita.7G044600,1.478135,1
Seita.7G045200,13.7967375556,1
Seita.7G045800,16.3889169444,1
Seita.7G046000,3.80970116667,1
Seita.7G046200,52.2980833333,1
Seita.7G048800,4.35836555556,1
Seita.7G056100,1.42865125,1
Seita.7G056200,181.960711111,1
Seita.7G056300,1.63494094444,1
Seita.7G057400,1.61231741667,1
Seita.7G058300,14.7127633333,1
Seita.7G059700,15.2203975,1
Seita.7G060800,3.72409508333,1
Seita.7G061400,3.07011494444,1
Seita.7G061600,5.99749061111,1
Seita.7G062700,5.73766066667,1
Seita.7G063200,2.01094377778,1
Seita.7G066400,2.48852280556,1
Seita.7G066500,4.13579833333,1
Seita.7G067700,1.48670994444,1
Seita.7G071000,25.281675,1
Seita.7G071800,3.50984002778,1
Seita.7G072900,4.02185138889,1
Seita.7G073200,2.19073475,1
Seita.7G073800,3.09452036667,1
Seita.7G076400,14.0951683333,1
Seita.7G077300,18.3604597222,1
Seita.7G078900,4.94758063889,1
Seita.7G081200,2.65366483333,1
Seita.7G082300,36.2548744444,1
Seita.7G084900,8.86874191748,1
Seita.7G085100,39.2066805556,1
Seita.7G085600,41.4979027778,1
Seita.7G087700,72.5822513889,1
Seita.7G090200,10.9318178611,1
Seita.7G090400,3.75097272222,1
Seita.7G092600,1.42280155556,1
Seita.7G093500,28.4050447222,1
Seita.7G095100,7.75435083333,1
Seita.7G097300,163.782108333,1
Seita.7G100800,1.025375,1
Seita.7G101100,5.01770469444,1
Seita.7G102400,3.51648472222,1
Seita.7G103300,5.83460472222,1
Seita.7G108500,17.4792611111,1
Seita.7G111300,47.9274944444,1
Seita.7G113700,22.3979211111,1
Seita.7G115200,1.67688313889,1
Seita.7G116400,88.7490583333,1
Seita.7G117500,5.17308055556,1
Seita.7G119200,4.01371179722,1
Seita.7G120400,1.02480530556,1
Seita.7G120500,1.99571327778,1
Seita.7G121800,1256.74322222,1
Seita.7G122000,3.16026716667,1
Seita.7G122200,1.18966433333,1
Seita.7G123900,43.4023861111,1
Seita.7G129600,16.2580388889,1
Seita.7G130300,7.15200905556,1
Seita.7G130800,45.1011291667,1
Seita.7G131700,4.80846833333,1
Seita.7G132700,2.07230630556,1
Seita.7G135300,1.12774275,1
Seita.7G135500,10.8720763889,1
Seita.7G139700,1.50060375,1
Seita.7G140400,2.01661822222,1
Seita.7G140700,157.191011111,1
Seita.7G141000,20.2321906944,1
Seita.7G141400,14.2545738889,1
Seita.7G145300,3.95989194444,1
Seita.7G146600,27.9512,1
Seita.7G147900,15.1751333333,1
Seita.7G149800,75.4413802778,1
Seita.7G150100,1.67237716667,1
Seita.7G150500,3.23403961111,1
Seita.7G150600,5.41210294444,1
Seita.7G150700,2.40584825,1
Seita.7G152100,1.36956002778,1
Seita.7G154100,5566.96916667,1
Seita.7G154200,1002.73833333,1
Seita.7G163200,9.29812194444,1
Seita.7G163600,2.77575705556,1
Seita.7G164700,66.6734333333,1
Seita.7G164900,3.20153171111,1
Seita.7G166200,4.44205841667,1
Seita.7G167000,23.2457027778,1
Seita.7G167000,23.2457027778,1
Seita.7G167300,2.55471330556,1
Seita.7G167900,19.0142936111,1
Seita.7G168300,3.59502025,1
Seita.7G170200,3.00333952778,1
Seita.7G174500,3.13151436111,1
Seita.7G174600,18.2423133333,1
Seita.7G175200,39.5120472222,1
Seita.7G175200,39.5120472222,1
Seita.7G175800,50.7814027778,1
Seita.7G177100,5.86851777778,1
Seita.7G177400,4.79857861111,1
Seita.7G178600,3.58461361111,1
Seita.7G179100,22.5763288889,1
Seita.7G179200,17.1264202778,1
Seita.7G181000,13.0523969444,1
Seita.7G181400,3.84672533333,1
Seita.7G181500,1.72946794444,1
Seita.7G181700,1.34615272222,1
Seita.7G182800,1.87505494444,1
Seita.7G183900,1.98721319444,1
Seita.7G185800,2.15519830556,1
Seita.7G186100,37.3804513889,1
Seita.7G186500,58.5510666667,1
Seita.7G186700,1.63967008056,1
Seita.7G187000,1.62428088889,1
Seita.7G187900,5.08585411111,1
Seita.7G191000,3.32753858333,1
Seita.7G192200,3.30452886111,1
Seita.7G193300,50.6085775,1
Seita.7G193900,3.36995972222,1
Seita.7G194000,2.42179577778,1
Seita.7G194800,7.85209163889,1
Seita.7G195900,3.21187277778,1
Seita.7G197800,10.0371494444,1
Seita.7G201000,34.5504277778,1
Seita.7G202400,6.22825305556,1
Seita.7G203300,1.96475869444,1
Seita.7G204900,6.67146513889,1
Seita.7G205200,2.75972776389,1
Seita.7G209000,25.299365,1
Seita.7G210400,3.34359013889,1
Seita.7G210500,5.30106041667,1
Seita.7G210600,8.16158063889,1
Seita.7G210900,2.46631316667,1
Seita.7G212200,15.3852075,1
Seita.7G212300,34.2863227778,1
Seita.7G212900,32.2491635556,1
Seita.7G213800,5.57660786111,1
Seita.7G214800,17.8030075,1
Seita.7G215000,3.0541985,1
Seita.7G215200,8.36373472222,1
Seita.7G215600,1.09735527778,1
Seita.7G216700,5.97905694444,1
Seita.7G216900,1.25297011111,1
Seita.7G217300,238.626911111,1
Seita.7G218900,12.9623083333,1
Seita.7G222400,1.42974827778,1
Seita.7G223800,1.29709305556,1
Seita.7G223900,1.44450019444,1
Seita.7G226600,13.8463844444,1
Seita.7G227400,76.0329333333,1
Seita.7G228500,11.9015202778,1
Seita.7G230900,1.44714386111,1
Seita.7G232100,83.0707872222,1
Seita.7G233500,18.2250430556,1
Seita.7G236100,14.4658094444,1
Seita.7G236500,438.168358333,1
Seita.7G236800,3.93427805556,1
Seita.7G237000,2.01104058333,1
Seita.7G237500,16.9979194444,1
Seita.7G237600,29.3357669444,1
Seita.7G237700,5.359458,1
Seita.7G240400,22.2845491667,1
Seita.7G240700,65.37315,1
Seita.7G246600,5.37269305556,1
Seita.7G247300,13.0915216667,1
Seita.7G247700,4.69417055556,1
Seita.7G248500,2.50112908333,1
Seita.7G248900,5.04423083333,1
Seita.7G249900,7.25837138889,1
Seita.7G250100,13.7970569444,1
Seita.7G253500,2.63535119444,1
Seita.7G253700,6.28271633333,1
Seita.7G254400,57.239825,1
Seita.7G255200,17.2958336111,1
Seita.7G260000,1.50688991667,1
Seita.7G260900,40.4421161111,1
Seita.7G261500,1.27651777778,1
Seita.7G263700,67.1004702778,1
Seita.7G264800,234.081786111,1
Seita.7G269500,3.45767236111,1
Seita.7G270400,2.73021930556,1
Seita.7G271100,4.13824794444,1
Seita.7G272200,1.73383405556,1
Seita.7G272600,9.71898694444,1
Seita.7G274200,2.69971144444,1
Seita.7G274400,4.18913069444,1
Seita.7G275800,1.74280569444,1
Seita.7G276700,13.6016236111,1
Seita.7G278200,26.8058166667,1
Seita.7G278400,303.538672222,1
Seita.7G278800,33.6215580556,1
Seita.7G281100,7.7738075,1
Seita.7G281400,23.0916113889,1
Seita.7G282800,31.8412211111,1
Seita.7G282900,3.40638797222,1
Seita.7G283900,2.46106191667,1
Seita.7G284800,1.26047933333,1
Seita.7G288700,4.83946083333,1
Seita.7G291800,26.1666933333,1
Seita.7G293400,6.07769777778,1
Seita.7G295400,1.11836805556,1
Seita.7G296100,1.35525097222,1
Seita.7G296300,12.4180075,1
Seita.7G296400,62.7839666667,1
Seita.7G297200,2.47380766667,1
Seita.7G298400,3.28686502778,1
Seita.7G298800,15.1010955556,1
Seita.7G300300,56.3578805556,1
Seita.7G302500,12.1992938889,1
Seita.7G302800,2.28364441667,1
Seita.7G304600,2.99018527778,1
Seita.7G306500,1.12978858333,1
Seita.7G306800,1.89947819444,1
Seita.7G308000,6.15903,1
Seita.7G311600,2.24827875,1
Seita.7G312500,10.5767852778,1
Seita.7G315100,1.50096841667,1
Seita.7G315700,1.35773227778,1
Seita.7G318400,9.38845888889,1
Seita.7G320200,3.24321022222,1
Seita.7G323700,21.5811429444,1
Seita.7G327600,4.21823472222,1
Seita.7G329500,3.73942416667,1
Seita.7G331500,4.86138469444,1
Seita.7G332300,3.02010666667,1
Seita.7G334400,1.38054105556,1
Seita.7G334800,3.00629197778,1
Seita.7G334900,7.7890675,1
Seita.7G335400,265.622175,1
Seita.8G000900,2.28141772222,1
Seita.8G002400,2.19301080556,1
Seita.8G002600,32.8573666667,1
Seita.8G003100,3.697877,1
Seita.8G008300,8.97754972222,1
Seita.8G011600,1.79656241667,1
Seita.8G012100,12.6299913889,1
Seita.8G014100,3.18322441389,1
Seita.8G014400,24.8713127778,1
Seita.8G015600,1.62453716667,1
Seita.8G017300,2.02828316667,1
Seita.8G020600,1.82490433333,1
Seita.8G022800,2.12177838889,1
Seita.8G025100,7.11218111111,1
Seita.8G026400,4.53966083333,1
Seita.8G028600,92.3967694444,1
Seita.8G029300,6.48064355556,1
Seita.8G032600,49.0453297222,1
Seita.8G033000,15.3181105278,1
Seita.8G033300,3.13699364444,1
Seita.8G034700,14.5662263889,1
Seita.8G039900,49.1888527778,1
Seita.8G040100,24.5347111111,1
Seita.8G040900,47.5401444444,1
Seita.8G044800,7.93315941667,1
Seita.8G045800,15.1140580556,1
Seita.8G046300,2.33410361111,1
Seita.8G047600,3.27910902778,1
Seita.8G050000,3.32624044444,1
Seita.8G050800,498.709333333,1
Seita.8G051200,9.65393027778,1
Seita.8G053700,842.343161111,1
Seita.8G055100,22.1847941667,1
Seita.8G055600,3.06585338889,1
Seita.8G056200,1.16998547222,1
Seita.8G059800,6.00898491667,1
Seita.8G060600,11.8079377778,1
Seita.8G060600,11.8079377778,1
Seita.8G060900,74.2086755556,1
Seita.8G064700,1.87361130556,1
Seita.8G070200,1.44265255556,1
Seita.8G072100,141.346310556,1
Seita.8G072200,40.517071,1
Seita.8G072300,63.8663522778,1
Seita.8G072500,32.5396884722,1
Seita.8G072900,2.88237722222,1
Seita.8G079300,5.53638138889,1
Seita.8G080900,1716.18011111,1
Seita.8G081400,38.2935861111,1
Seita.8G082100,7.50624611111,1
Seita.8G083400,19.3975869444,1
Seita.8G089300,52.7316694444,1
Seita.8G090000,3.61769594444,1
Seita.8G090100,5.34577833333,1
Seita.8G090200,18.77718,1
Seita.8G090300,2.37783047222,1
Seita.8G096400,4.65533194444,1
Seita.8G096800,15.5699050833,1
Seita.8G099000,1.24239894444,1
Seita.8G099100,1.64020052778,1
Seita.8G099200,70.8367294444,1
Seita.8G099300,2.95923283611,1
Seita.8G099400,2.36651777778,1
Seita.8G099600,26.9150130278,1
Seita.8G099900,52.7105514444,1
Seita.8G100300,9.88684388889,1
Seita.8G101000,228.773713889,1
Seita.8G101400,2.53140666667,1
Seita.8G101600,2.23614119444,1
Seita.8G104900,9.37886758333,1
Seita.8G105200,46.8173111111,1
Seita.8G111600,6.72689361111,1
Seita.8G111900,1.37447163889,1
Seita.8G113400,2.72654144444,1
Seita.8G114700,2.41756491667,1
Seita.8G116300,1.56279266667,1
Seita.8G116700,30.9241722222,1
Seita.8G116700,30.9241722222,1
Seita.8G118500,3.54155805556,1
Seita.8G120900,20.1993541667,1
Seita.8G121800,1.19069670278,1
Seita.8G123100,2.10594945556,1
Seita.8G123400,1.39340936111,1
Seita.8G123700,5.81276727778,1
Seita.8G127500,9.99466555556,1
Seita.8G127800,2.12723216667,1
Seita.8G128200,1.74817130556,1
Seita.8G132600,1.37405330556,1
Seita.8G134800,2.92025861111,1
Seita.8G136200,2.02922541667,1
Seita.8G136900,5.37458297222,1
Seita.8G138800,1.28484619444,1
Seita.8G139500,5.93945083333,1
Seita.8G141500,3.11653169444,1
Seita.8G141900,31.6829958333,1
Seita.8G142600,7.55923344444,1
Seita.8G142800,35.2170044444,1
Seita.8G144600,18.7794555556,1
Seita.8G146700,8.51070972222,1
Seita.8G146900,33.3427590556,1
Seita.8G147500,10.5078988889,1
Seita.8G148600,9.83370888889,1
Seita.8G149400,6.33724583333,1
Seita.8G155000,79.6083555556,1
Seita.8G155200,21.8648130556,1
Seita.8G155500,43.8663391667,1
Seita.8G155700,3.95314402778,1
Seita.8G155800,2.72080773611,1
Seita.8G155900,5.10876027778,1
Seita.8G157100,1.70019280556,1
Seita.8G162400,11.5443772222,1
Seita.8G162500,7.14060083333,1
Seita.8G162600,14.7472266667,1
Seita.8G164700,3.11373305779,1
Seita.8G165200,4.69635319444,1
Seita.8G165500,2.59431552778,1
Seita.8G167700,25.6400805556,1
Seita.8G168100,1.29632877778,1
Seita.8G170100,10.9355966667,1
Seita.8G170900,1.38002125,1
Seita.8G172700,7.45267972222,1
Seita.8G176100,1.43065794444,1
Seita.8G176300,9.56787194444,1
Seita.8G179300,1.215475925,1
Seita.8G180500,1.83667028056,1
Seita.8G181000,2.02149536111,1
Seita.8G187400,1.02536078611,1
Seita.8G187800,2.25673686111,1
Seita.8G188100,3.28053561111,1
Seita.8G189100,1.600547475,1
Seita.8G191400,10.9917629444,1
Seita.8G191800,1.70768177778,1
Seita.8G191900,1.683866,1
Seita.8G192300,2.78304565278,1
Seita.8G192800,1.01280047222,1
Seita.8G194000,2.75119503333,1
Seita.8G194100,1.81236866667,1
Seita.8G195700,2.60500711111,1
Seita.8G199700,2.35360294444,1
Seita.8G199900,1.37302777778,1
Seita.8G200200,8.13126472222,1
Seita.8G203300,1.75963863889,1
Seita.8G203700,6.22614663889,1
Seita.8G208100,64.6839666667,1
Seita.8G209800,46.8740763889,1
Seita.8G210100,10.22628975,1
Seita.8G210700,26.7082602778,1
Seita.8G211600,53.6512341667,1
Seita.8G211800,8.59927611111,1
Seita.8G212000,28.293025,1
Seita.8G212300,1.80781569444,1
Seita.8G216200,9.92980222222,1
Seita.8G217200,3.85699722222,1
Seita.8G217900,4.17553222222,1
Seita.8G218300,2.40650944444,1
Seita.8G218600,4.1852145,1
Seita.8G219000,5.87215444444,1
Seita.8G219700,4.510774,1
Seita.8G220400,1.46518836111,1
Seita.8G221100,1.09808247222,1
Seita.8G221600,2.22934627778,1
Seita.8G222500,3.05340861111,1
Seita.8G224300,3.10334325,1
Seita.8G224500,4.48553963889,1
Seita.8G224600,4.00064711111,1
Seita.8G225100,1.70200983333,1
Seita.8G226700,4.61518625,1
Seita.8G228400,2.99583802778,1
Seita.8G229400,8.40311305556,1
Seita.8G235200,4.03440872222,1
Seita.8G235300,8.1058325,1
Seita.8G236400,4.56583916667,1
Seita.8G237500,11.6615886111,1
Seita.8G238900,9.71376416667,1
Seita.8G239100,2.69462088889,1
Seita.8G239300,13.2068486111,1
Seita.8G239400,17.2799211111,1
Seita.8G240100,16.5008341667,1
Seita.8G242200,19.8925338889,1
Seita.8G243100,1.20116187778,1
Seita.8G247500,239.164758333,1
Seita.8G248000,3.89445102778,1
Seita.8G248800,2.48612122222,1
Seita.8G248900,3.13554436111,1
Seita.8G249100,2.05065886111,1
Seita.8G250200,1.27081822222,1
Seita.8G251400,24.0002036111,1
Seita.8G251800,29.7432555556,1
Seita.8G252400,1.29499704167,1
Seita.9G002300,2.42365138889,1
Seita.9G003600,3.03598177778,1
Seita.9G004600,252.08745,1
Seita.9G005700,30.560675,1
Seita.9G006400,13.9221613889,1
Seita.9G011800,16.1572805556,1
Seita.9G014400,2.97037672222,1
Seita.9G015300,6.36189194444,1
Seita.9G016500,19.1609083333,1
Seita.9G018800,1.90788194444,1
Seita.9G019300,6.39651472222,1
Seita.9G022100,2.40460988889,1
Seita.9G023200,1.94769280556,1
Seita.9G024100,2.01061330556,1
Seita.9G024200,6.42994805556,1
Seita.9G024600,7.20500583333,1
Seita.9G025900,42.7313027778,1
Seita.9G027200,328.992527778,1
Seita.9G029500,2.21841841667,1
Seita.9G029900,9.4329475,1
Seita.9G030700,65.8801666667,1
Seita.9G031100,4.62148694444,1
Seita.9G031900,9.14997111111,1
Seita.9G034100,2.27718736111,1
Seita.9G034200,8.52616463889,1
Seita.9G037100,1.51441888889,1
Seita.9G038400,24.6879055556,1
Seita.9G039200,150.400725833,1
Seita.9G040200,1.68217736111,1
Seita.9G042400,1.11256938056,1
Seita.9G043300,10.4374438889,1
Seita.9G044000,1.61653644444,1
Seita.9G044500,11.3614208333,1
Seita.9G048700,2.81845136111,1
Seita.9G050000,23.1726858333,1
Seita.9G050800,5.47971555556,1
Seita.9G050900,12.1041441667,1
Seita.9G051100,12.5308388889,1
Seita.9G053300,2.30540297222,1
Seita.9G054900,4.47499219444,1
Seita.9G055000,14.9244916667,1
Seita.9G056400,7.07177388889,1
Seita.9G058300,6.80912952778,1
Seita.9G061900,1.43320363889,1
Seita.9G062100,4.07106944444,1
Seita.9G063400,15.9629666667,1
Seita.9G064900,46.5547919444,1
Seita.9G065700,5.09017027778,1
Seita.9G066300,13.3568166667,1
Seita.9G068800,163.151947222,1
Seita.9G069000,8.94038472222,1
Seita.9G071700,12.3951380556,1
Seita.9G072600,17.5963122222,1
Seita.9G074500,5.5109275,1
Seita.9G075600,6.29980833333,1
Seita.9G075900,4.63278083333,1
Seita.9G076900,2.43197202778,1
Seita.9G077200,2.42016258333,1
Seita.9G077900,34.7691694444,1
Seita.9G078100,368.364444444,1
Seita.9G078200,1.47408461111,1
Seita.9G078700,3.29614227778,1
Seita.9G079200,353.10469,1
Seita.9G080000,50.6083113889,1
Seita.9G080400,1.26067480556,1
Seita.9G081200,11.4775152778,1
Seita.9G081500,2.75038269444,1
Seita.9G082200,30.7570097222,1
Seita.9G082500,4.03393,1
Seita.9G085600,114.134708333,1
Seita.9G085700,2.42928508333,1
Seita.9G086000,1.16856133333,1
Seita.9G087000,5.30284441667,1
Seita.9G089100,4.77616638889,1
Seita.9G090800,7.16528416667,1
Seita.9G096100,76.5123666667,1
Seita.9G098200,37.86735275,1
Seita.9G103400,2.09126777778,1
Seita.9G103500,11.4283784444,1
Seita.9G104100,1.76323597222,1
Seita.9G104500,3.46409202778,1
Seita.9G107700,6.58096055556,1
Seita.9G107800,17.2451611111,1
Seita.9G113800,5.99567493611,1
Seita.9G114100,8.87205777778,1
Seita.9G114800,62.2541008333,1
Seita.9G118300,2.44807625,1
Seita.9G120000,8.79374166667,1
Seita.9G120600,14.7350911111,1
Seita.9G120900,4.81505633333,1
Seita.9G122100,2.41901594444,1
Seita.9G125000,7.18965611111,1
Seita.9G126400,38.1736805556,1
Seita.9G126800,1.30263711111,1
Seita.9G127000,45.3347055556,1
Seita.9G127500,2.53559277778,1
Seita.9G127600,9.43177186111,1
Seita.9G127700,55.0593833333,1
Seita.9G127800,78.2526722222,1
Seita.9G136000,1.12059741667,1
Seita.9G139000,5.933135,1
Seita.9G140100,515.410170833,1
Seita.9G140100,515.410170833,1
Seita.9G140200,1.97460561111,1
Seita.9G141000,6.05170030556,1
Seita.9G142600,7.00771161111,1
Seita.9G144500,11.7880027778,1
Seita.9G147400,1.27530616667,1
Seita.9G148300,19.0527794444,1
Seita.9G149000,2.24275136111,1
Seita.9G150000,5.106825,1
